2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 10,60
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 11,66
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 12,71
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 13,75
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 14,78
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 15,80
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 16,81
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 17,81
2017-11-08 14:25:14,886 [main] INFO  [com.game.draw.App] - 18,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 19,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 20,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 21,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 22,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 23,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 24,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 25,81
2017-11-08 14:25:14,887 [main] INFO  [com.game.draw.App] - 26,81
2017-11-08 14:25:14,888 [main] INFO  [com.game.draw.App] - 27,81
2017-11-08 14:30:41,270 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 14:32:12,207 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 14:32:12,208 [main] INFO  [com.game.draw.App] - 0,1
2017-11-08 14:32:12,208 [main] INFO  [com.game.draw.App] - 1,3
2017-11-08 14:32:12,209 [main] INFO  [com.game.draw.App] - 2,6
2017-11-08 14:32:12,209 [main] INFO  [com.game.draw.App] - 3,10
2017-11-08 14:32:12,210 [main] INFO  [com.game.draw.App] - 4,15
2017-11-08 14:32:12,211 [main] INFO  [com.game.draw.App] - 5,21
2017-11-08 14:32:12,213 [main] INFO  [com.game.draw.App] - 6,28
2017-11-08 14:32:12,215 [main] INFO  [com.game.draw.App] - 7,36
2017-11-08 14:32:12,217 [main] INFO  [com.game.draw.App] - 8,45
2017-11-08 14:32:12,218 [main] INFO  [com.game.draw.App] - 9,55
2017-11-08 14:32:12,220 [main] INFO  [com.game.draw.App] - 10,64
2017-11-08 14:32:12,222 [main] INFO  [com.game.draw.App] - 11,72
2017-11-08 14:32:12,224 [main] INFO  [com.game.draw.App] - 12,79
2017-11-08 14:32:12,225 [main] INFO  [com.game.draw.App] - 13,85
2017-11-08 14:32:12,226 [main] INFO  [com.game.draw.App] - 14,90
2017-11-08 14:32:12,227 [main] INFO  [com.game.draw.App] - 15,94
2017-11-08 14:32:12,228 [main] INFO  [com.game.draw.App] - 16,97
2017-11-08 14:32:12,229 [main] INFO  [com.game.draw.App] - 17,99
2017-11-08 14:32:12,230 [main] INFO  [com.game.draw.App] - 18,100
2017-11-08 14:32:12,230 [main] INFO  [com.game.draw.App] - 19,100
2017-11-08 14:32:12,231 [main] INFO  [com.game.draw.App] - 20,100
2017-11-08 14:32:12,232 [main] INFO  [com.game.draw.App] - 21,100
2017-11-08 14:32:12,233 [main] INFO  [com.game.draw.App] - 22,100
2017-11-08 14:32:12,234 [main] INFO  [com.game.draw.App] - 23,100
2017-11-08 14:32:12,235 [main] INFO  [com.game.draw.App] - 24,100
2017-11-08 14:32:12,236 [main] INFO  [com.game.draw.App] - 25,100
2017-11-08 14:32:12,236 [main] INFO  [com.game.draw.App] - 26,100
2017-11-08 14:32:12,238 [main] INFO  [com.game.draw.App] - 27,100
2017-11-08 14:32:38,810 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 0,1
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 1,3
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 2,6
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 3,10
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 4,15
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 5,21
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 6,28
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 7,36
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 8,45
2017-11-08 14:32:38,811 [main] INFO  [com.game.draw.App] - 9,55
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 10,64
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 11,72
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 12,79
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 13,85
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 14,90
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 15,94
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 16,97
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 17,99
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 18,100
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 19,100
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 20,100
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 21,100
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 22,100
2017-11-08 14:32:38,812 [main] INFO  [com.game.draw.App] - 23,100
2017-11-08 14:32:38,813 [main] INFO  [com.game.draw.App] - 24,100
2017-11-08 14:32:38,813 [main] INFO  [com.game.draw.App] - 25,100
2017-11-08 14:32:38,813 [main] INFO  [com.game.draw.App] - 26,100
2017-11-08 14:32:38,814 [main] INFO  [com.game.draw.App] - 27,100
2017-11-08 14:35:02,767 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 14:36:28,467 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 14:36:51,857 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 0,1
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 1,3
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 2,6
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 3,10
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 4,15
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 5,21
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 6,28
2017-11-08 14:36:51,858 [main] INFO  [com.game.draw.App] - 7,36
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 8,45
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 9,55
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 10,63
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 11,69
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 12,73
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 13,75
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 14,75
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 15,73
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 16,69
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 17,63
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 18,55
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 19,45
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 20,36
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 21,28
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 22,21
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 23,15
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 24,10
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 25,6
2017-11-08 14:36:51,859 [main] INFO  [com.game.draw.App] - 26,3
2017-11-08 14:36:51,860 [main] INFO  [com.game.draw.App] - 27,1
2017-11-08 16:24:21,118 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:24:21,121 [main] INFO  [com.game.draw.App] - bet=14
2017-11-08 16:24:21,121 [main] INFO  [com.game.draw.App] - win=0
2017-11-08 16:24:21,121 [main] INFO  [com.game.draw.App] - winlvl=0
2017-11-08 16:24:44,776 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:24:44,779 [main] INFO  [com.game.draw.App] - bet=14
2017-11-08 16:24:44,779 [main] INFO  [com.game.draw.App] - win=0
2017-11-08 16:24:44,779 [main] INFO  [com.game.draw.App] - winlvl=0
2017-11-08 16:25:31,809 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:26:21,914 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:26:25,350 [main] INFO  [com.game.draw.App] - bet=14
2017-11-08 16:26:25,350 [main] INFO  [com.game.draw.App] - win=1
2017-11-08 16:26:25,350 [main] INFO  [com.game.draw.App] - winlvl=0
2017-11-08 16:28:41,164 [main] DEBUG [com.game.draw.App] - Hello World!
2017-11-08 16:28:41,177 [main] INFO  [com.game.draw.App] - bet=64
